CustomerID,BikeBuyer
14154,0
14155,0
14156,1
14157,0
14158,0
14159,0
14160,1
14161,1
14162,1
14163,0
14164,1
14165,0
14166,0
14167,0
14168,0
14169,1
14170,0
14171,0
14172,0
14173,0
14174,0
14175,0
14176,0
14177,0
14178,0
14180,0
14181,1
14182,1
14183,1
14184,1
14185,1
14186,1
14187,1
14188,0
14189,0
14190,0
14662,0
14192,1
14194,0
14195,1
14196,1
14197,0
14198,1
14199,1
14201,0
14202,0
14203,0
14204,0
14205,1
14206,0
14207,1
14208,1
14209,0
14211,0
14212,0
14213,0
14214,0
14215,1
14216,1
14217,0
14219,0
14220,0
14221,0
14222,1
14223,0
14225,0
14226,0
14227,0
14229,1
14230,1
14231,1
14232,0
14233,1
14234,1
14235,1
14236,1
14237,1
14238,1
14239,0
14240,0
14241,0
14242,0
14244,0
14245,0
14246,0
14247,0
14248,0
14249,0
14251,1
14252,0
14253,1
14254,1
14255,1
14255,1
14256,1
14257,0
14258,0
14259,0
14260,0
14261,0
14262,0
14264,1
14265,0
14266,0
14267,0
14268,1
14269,0
14271,0
14272,0
14273,0
14274,0
14275,0
14276,0
14277,0
14279,0
14280,1
14281,0
14282,0
14283,0
14284,1
14285,0
14286,0
14287,0
14288,1
14289,1
14290,0
14291,0
14292,0
14293,0
14294,0
14295,0
14296,0
14298,0
14299,1
14300,1
14301,1
14302,0
14303,0
14304,0
14306,0
14307,0
14308,0
14309,1
14310,1
14311,1
14312,0
14313,1
14314,1
14315,1
14317,1
14318,1
14319,1
14320,1
14321,0
14322,0
14323,0
14324,1
14325,0
14326,0
14328,1
14329,0
14330,0
14331,0
14332,0
14334,0
14335,0
14336,0
14337,1
14338,0
14339,0
14340,0
14341,0
14342,1
14343,0
14344,0
14345,0
14346,0
14347,0
14348,0
14349,0
14350,0
14351,0
14352,1
14353,0
14354,0
14356,0
14357,1
14358,1
14359,1
14360,0
14361,0
14362,1
14363,0
14365,0
14366,0
14367,1
14369,0
14370,0
14372,0
14373,0
14374,0
14375,0
14376,0
14377,0
14378,0
14380,0
14381,0
14382,0
14383,0
14384,0
14385,0
14386,1
14387,0
14388,0
14389,0
14390,0
14392,0
14393,1
14394,0
14395,0
14396,1
14397,0
14398,0
14399,1
14400,0
14401,0
14402,0
14403,0
14404,0
14405,0
14406,0
14407,0
14408,0
14409,0
14410,1
14412,1
14413,0
14414,0
14415,0
14417,0
14418,0
14419,0
14420,1
14421,0
14422,0
14423,0
14425,1
14428,1
14429,1
14431,0
14432,0
14433,0
14434,0
14436,1
14437,1
14439,1
14440,1
14441,1
14442,1
14443,1
14444,1
14445,1
14446,1
14447,1
14448,1
14449,1
14450,1
14451,1
14452,0
14453,0
14454,0
14455,1
14456,1
14457,1
14458,1
14459,1
14460,1
14461,0
14463,1
14464,1
14465,1
14466,1
14467,1
14468,1
14470,1
14471,1
14472,1
14473,1
14474,0
14475,0
14476,0
14478,0
14480,1
14481,1
14482,0
14483,0
14484,0
14485,0
14486,1
14487,0
14488,1
14489,0
14490,0
12325,0
14492,0
14493,0
14494,0
14495,0
14496,0
14497,0
14498,0
14499,0
14500,1
14501,0
14502,0
14503,0
14504,0
14505,1
14506,0
14507,0
14508,0
14509,1
14511,0
14512,1
14513,0
14515,1
14516,0
14517,0
14518,0
14520,0
14521,0
14523,0
14524,0
14525,0
14527,0
14528,1
24134,0
14530,0
14531,0
14532,0
14533,1
14534,0
14535,1
14536,0
14537,0
14538,0
14539,0
14540,1
14542,0
14543,0
14544,0
14545,0
14547,0
14548,0
14549,0
14550,0
14551,0
14552,0
14553,0
14554,0
14555,0
14556,0
14557,0
14558,0
14560,0
14561,0
14562,1
14563,0
14564,0
14565,0
14566,0
14567,0
14568,0
14569,0
14570,0
14571,0
14572,0
14573,0
14574,0
14575,0
14576,1
14577,1
14578,0
14579,1
14580,0
14581,0
14582,0
14583,0
14584,0
14585,0
14586,1
14587,0
14588,1
14589,0
14591,0
14592,0
14595,0
14596,0
14597,1
14598,0
14599,1
14600,1
14601,0
14603,1
14604,1
14605,1
14606,1
14607,1
14608,1
14610,1
14613,1
14614,0
14616,0
14617,1
14619,0
14622,0
14623,0
14624,0
14625,0
14626,1
14627,1
14628,1
14629,0
14630,1
14631,0
14632,1
14633,1
14634,0
14635,0
14636,0
14637,1
14638,1
14639,0
14641,0
14642,1
14643,1
14644,0
14645,0
14646,1
14647,1
14648,0
14649,0
14650,0
14652,0
14653,0
14654,0
14655,1
14657,0
14658,0
14659,0
14660,0
14661,0
14662,0
14664,1
14665,1
14666,0
14667,0
14668,1
14669,1
14670,1
14671,0
14672,0
14673,1
14674,0
14675,1
14676,1
14678,1
14679,1
14680,1
14681,0
14682,0
14683,1
14685,1
14686,0
14687,0
14688,0
14689,0
14690,0
14691,0
14692,1
14693,0
14694,1
14695,0
14696,0
14698,1
14699,0
14700,1
14701,0
14702,0
14703,0
14704,0
14705,0
14706,1
14707,0
14708,0
14709,0
14710,0
14711,0
14712,0
14713,0
14714,1
14715,0
14716,0
14717,1
14718,0
14719,1
14720,1
14721,0
14722,1
14723,1
14724,0
14725,1
14726,1
14727,1
14728,1
14729,1
14730,0
14731,0
14732,0
14733,0
14734,0
14735,0
14736,0
14737,0
14738,0
14740,0
14741,0
14742,0
14743,0
14744,0
14745,0
14746,0
14747,0
14748,0
14749,0
14750,0
14751,0
14752,0
14753,0
14754,0
14755,0
14756,0
14757,0
14758,0
14759,1
14760,0
14761,0
14762,0
14763,0
14764,0
14765,0
14766,0
14767,1
14768,0
14769,0
14770,0
14771,0
14772,0
14773,0
14774,1
14775,1
14779,1
14780,0
14781,0
14783,0
14784,0
14785,1
14786,0
14788,1
14789,0
14790,1
14793,0
14794,1
14795,0
14797,1
14798,1
14799,0
14800,1
14801,0
14802,1
14803,1
14804,0
14805,1
14806,1
14807,1
14808,1
14809,1
14810,0
14811,0
14812,0
14813,1
14814,0
14815,0
14816,0
14817,0
14818,0
14819,1
14820,1
14821,1
14822,0
14824,1
14825,0
24450,0
14827,1
14828,0
14829,1
14830,0
14831,1
14832,0
14833,1
14834,1
14835,1
14836,1
14837,0
14839,0
14840,1
14841,0
14842,0
14843,0
14844,0
14845,1
14846,0
14847,0
14848,0
14849,0
14850,0
14851,0
14853,0
14854,0
14855,0
14856,0
14857,0
14858,0
14859,0
14861,0
14862,0
14863,1
14864,0
14865,1
14866,0
14867,0
14868,0
14869,1
14870,1
14871,0
14872,0
14873,0
14874,1
14875,0
14876,0
14877,0
14878,1
14879,0
14880,0
14881,0
14882,0
14883,0
14885,0
14886,0
14887,0
14888,0
14889,0
14891,0
14892,0
14893,0
14894,0
14895,0
14896,0
14897,0
14898,0
14899,0
14901,0
14902,0
14905,0
14907,0
14908,0
14911,0
14912,0
14913,0
14914,0
14915,0
14916,0
14917,0
14919,1
14920,0
14921,1
14923,1
14924,0
14926,0
14927,0
14929,0
14930,0
14931,0
14932,0
14933,0
14934,0
14935,1
14936,1
14937,1
14939,0
14940,0
14941,0
14942,0
14943,0
14944,1
14945,0
14946,1
14947,1
14948,0
14949,0
14950,1
14951,0
14952,1
14953,1
14955,1
14956,1
14957,1
14958,0
14959,1
14961,0
14963,0
14964,0
14965,1
14966,1
14967,0
14968,1
14969,1
14970,0
14971,0
14972,0
14973,1
14974,1
14975,1
14976,0
14977,0
14978,1
14979,1
14980,1
14982,0
14983,1
14984,1
14985,0
14986,0
14987,0
14988,0
14989,0
14990,0
14991,1
14992,0
14994,0
14995,0
14996,0
14997,0
14999,0
15000,0
15001,0
15002,1
15003,0
15005,1
15006,0
15007,0
15008,0
15009,0
15009,0
15010,0
15011,0
15012,0
15013,0
15014,0
15015,0
15016,0
15017,0
15018,0
15019,0
15020,0
15022,0
15023,0
15024,0
15025,0
15026,0
15028,0
15029,0
15030,1
15031,0
15032,0
15034,0
15035,0
15036,0
15037,0
15038,0
15039,1
15040,0
15041,0
15042,1
15044,0
15045,0
15046,0
15047,0
15049,1
15050,0
15051,0
15052,0
15054,1
15055,0
15056,0
15057,0
15058,0
15060,0
15061,0
15062,0
15064,0
15065,0
15068,0
15069,1
15070,0
15071,0
15072,0
15073,0
15074,0
15075,0
15077,0
15078,0
15079,0
15080,0
15081,0
15082,0
15083,0
15084,0
15086,1
15087,1
15088,0
15089,0
15090,0
15091,0
15093,0
15094,0
15095,0
15096,0
15097,0
15098,0
15099,1
15100,0
15101,1
15102,0
15103,0
15104,0
15105,1
15106,1
15107,1
15108,0
15109,0
15110,0
15112,0
15113,0
15114,0
15115,0
26316,1
15117,1
15118,1
15119,1
15121,0
15122,0
15123,1
15124,1
15126,0
15127,1
15128,0
15129,1
15130,0
15131,1
15132,1
15133,1
15134,1
15135,1
15136,1
15137,1
15138,1
15139,0
15140,0
15141,1
15142,1
15143,1
15144,0
15145,0
15146,0
15147,1
15148,0
15149,0
15150,0
15151,1
15152,0
15153,1
15154,1
15155,0
15156,0
15157,0
15159,1
15160,0
15162,0
15163,0
15164,0
15165,1
15166,0
15167,0
15168,0
15169,0
15170,0
15172,0
15173,1
15174,0
15175,0
15176,0
15177,1
15178,0
15180,0
15181,1
15182,0
15183,0
15184,0
15185,0
15186,0
15187,0
15189,1
15190,0
15191,0
15192,0
15193,1
15194,1
15195,1
15196,1
15197,0
15200,0
15201,0
15202,0
15203,0
15205,1
15207,0
15208,0
15209,1
15210,1
15212,1
15213,1
15214,1
15215,0
15216,0
15217,0
15218,1
15219,1
15220,1
15221,1
15222,0
15223,0
15224,0
15225,0
15226,0
15227,0
15228,1
15229,1
15230,0
15231,1
15232,1
15233,0
15234,0
15235,1
15237,1
15238,0
15239,1
15240,0
15241,0
15242,0
15243,0
15244,0
15245,0
15246,0
15247,0
15249,0
15250,0
15251,0
15252,0
15253,0
15254,0
15255,0
15256,0
15257,0
15258,0
15259,0
15260,0
15261,0
15262,0
15263,0
15265,0
15267,0
15268,0
15269,0
15270,0
15271,0
15272,0
15273,0
15275,0
15276,1
15277,0
15278,1
15279,0
15280,0
15281,1
15282,0
15284,0
15285,0
15286,0
15287,0
15290,0
15291,0
15292,1
15293,1
15294,1
15295,0
15296,0
15297,0
15298,0
15299,0
15300,1
15301,0
15302,1
15303,0
15304,0
15305,0
15306,0
15307,0
15308,0
15309,0
15310,0
15311,0
15312,0
15313,0
15314,0
15315,0
15316,0
15318,0
15319,0
15320,0
15322,0
15324,1
15325,0
15326,0
15327,0
15328,1
15330,0
15331,0
15334,1
15335,1
15336,0
15338,0
15339,0
15341,0
15342,0
15343,0
15344,0
15345,1
15346,0
15347,0
15348,1
15349,1
15351,0
15352,1
15353,1
15354,0
15356,1
15357,1
15358,0
15359,0
15360,0
15361,0
15362,0
15363,1
15365,1
15369,0
15370,1
15372,0
15373,0
15374,0
15375,0
15376,1
15377,1
15378,1
15379,0
15380,1
15381,1
15382,0
15383,1
15384,1
15385,0
15386,1
15387,1
15388,0
15389,1
15390,0
15391,0
15393,0
15395,1
15396,0
15397,1
15398,1
15400,0
15401,1
15402,0
15403,0
15404,0
15405,0
15406,0
15407,0
15408,0
15409,0
15410,0
15412,1
15413,0
15414,0
15415,1
15416,0
15418,1
15419,1
15420,0
15421,0
15422,0
15423,0
15424,0
15425,0
15426,0
15427,1
15428,0
15429,1
15430,0
15431,0
15432,0
15433,0
15434,0
15435,0
15437,0
15438,0
15439,0
15440,0
15441,0
15443,1
15444,1
15445,1
15447,0
15449,0
15450,0
15451,0
15452,0
15453,0
15455,0
15456,0
15457,0
15458,0
15459,0
15460,0
15461,0
15462,0
15463,0
15464,0
15465,0
15466,1
15468,0
15469,1
15470,0
15471,0
15472,1
15473,1
15474,0
15475,1
15476,0
15477,1
15478,0
15479,0
15480,0
15481,0
15482,0
15483,0
15484,1
15485,0
15487,0
15488,1
15489,1
15490,1
15491,0
15492,0
15493,0
15494,0
15495,1
15496,1
23418,1
15499,0
15501,0
15502,0
15503,1
15504,1
15505,1
15506,0
15507,1
15508,1
15509,0
15510,1
15511,1
15512,0
15512,1
15513,1
15514,1
15515,1
15516,1
15518,1
15519,0
15520,0
15521,0
15522,1
15523,0
15524,1
15525,0
15526,1
15527,1
15528,1
15529,1
15530,0
15531,1
15532,1
15533,1
15534,1
15535,0
15536,1
15537,0
15538,1
15539,1
15540,1
15541,1
15543,0
15544,1
15545,0
15546,1
15547,1
15548,0
15549,1
15550,1
15551,0
15553,0
15554,1
15555,0
15556,0
15557,1
15558,0
15559,1
15560,1
15561,1
15562,1
15563,0
15564,1
15565,1
15566,1
15567,0
15568,0
15569,0
15570,1
15571,1
15572,0
15573,1
15574,1
15576,1
15578,1
15579,1
15581,0
15582,1
15584,1
15585,1
15586,0
15587,0
15588,1
15590,0
15591,0
15592,0
15594,1
15595,1
15597,1
15598,1
15599,1
15601,0
15602,1
15604,1
15605,1
15606,1
15607,1
15608,0
15609,0
15610,0
15612,1
15613,0
15614,0
15615,0
15616,0
15617,0
15618,0
15619,0
15620,0
15622,0
15623,0
15624,0
15625,1
15626,0
15627,0
15628,0
15629,0
15630,0
15631,0
15632,0
15634,0
15636,1
15637,1
15638,0
15639,0
15640,0
15641,0
15642,0
15643,0
15644,1
15645,0
15646,1
15647,0
15648,0
15650,1
15651,0
15652,0
15653,0
15654,0
15655,0
15656,1
15657,0
15658,0
15659,0
15660,0
15661,1
15662,0
15664,0
15665,0
15666,1
15667,0
15668,0
15669,0
15670,0
15671,0
15672,0
15674,0
15675,0
15676,0
15678,0
15679,0
15680,0
15681,1
15682,0
15683,0
15684,0
15685,0
15688,0
15689,0
15690,0
15691,0
15692,0
15694,0
15695,1
15696,0
15697,1
15698,1
15699,0
15700,0
15701,1
15703,1
15704,1
15706,1
15707,1
15708,1
15709,0
15710,0
15712,0
15713,1
15714,0
15715,0
15716,0
15717,0
15718,0
15719,1
15720,0
15721,1
15722,0
15723,1
15724,0
15725,0
15726,0
15727,0
15728,1
15729,0
15730,0
15731,1
15732,1
15733,1
15734,1
15736,1
15737,0
15740,0
15741,0
15742,0
15743,0
15744,1
15745,0
15746,0
15747,0
15749,1
15750,0
15751,0
15752,0
15753,0
15754,0
15755,0
15756,0
15757,0
15758,1
15759,0
15760,0
15761,0
15762,1
15763,0
15764,1
15765,1
15766,1
15767,1
15768,1
15769,1
15770,1
15771,1
15772,0
15773,0
15774,0
15775,0
15776,0
15777,0
15778,0
15778,1
15779,0
15781,1
15782,0
15783,1
15784,0
15785,0
15786,1
15787,1
15789,1
15790,1
15791,0
15792,0
15793,0
15794,1
15795,1
15796,1
15798,0
15799,0
15800,0
15801,0
15802,0
15803,1
15804,0
15805,0
15806,1
15807,1
15808,1
15809,1
15810,0
15812,0
15813,0
15814,1
15815,1
15816,0
15818,0
15819,0
15820,0
15821,1
15822,0
15823,0
15824,0
15825,0
15826,0
15827,0
15828,0
15829,0
15830,0
15831,0
15832,1
15833,0
15835,0
15836,0
15839,0
15840,1
15841,0
15841,0
15842,0
15843,0
15844,0
15845,1
15846,1
15847,1
15848,1
15849,1
15850,1
15851,1
15852,1
15854,1
15856,1
15857,0
15858,1
15859,0
15861,1
15862,0
15863,1
15864,0
15865,1
15866,0
15867,1
15868,0
15869,0
15870,0
15871,0
15872,0
15873,0
15874,0
15875,0
15876,0
15877,0
15878,0
15879,0
15880,0
15881,0
15882,0
15883,0
15884,0
15885,0
15886,0
15887,0
15888,0
15889,0
15890,0
15891,0
15893,0
15895,0
15896,0
15897,1
15898,0
15899,0
15900,1
15901,1
15903,0
15904,0
15905,0
15906,1
15907,1
15908,0
15909,0
15910,1
15911,0
15913,0
15914,0
15915,0
15916,1
15917,0
15919,1
15920,1
15921,1
15922,1
15923,1
15924,1
15925,1
15926,1
15930,0
15931,0
15932,1
15933,1
15934,0
15936,0
15937,1
15938,1
15939,1
15940,0
15941,1
15943,1
15944,1
15945,1
15946,1
15948,1
15949,1
15950,1
15951,0
15952,1
15953,0
15954,1
15955,1
15956,1
15957,1
15958,1
15959,1
15960,0
15961,1
15962,1
15963,0
15965,1
15966,0
15968,1
15969,0
15970,0
15971,0
15972,0
15973,0
15975,1
15976,1
15977,0
15978,1
15979,1
15980,1
15981,1
15982,1
15983,1
15984,0
15985,0
15986,0
15987,0
15989,0
15990,0
15991,0
22690,1
15993,0
15994,0
15995,0
15997,0
15998,0
15999,0
16000,0
16001,0
16002,0
16003,0
16005,0
16006,0
16007,0
16008,1
16009,0
16010,0
16011,1
16012,1
16013,1
16014,1
16015,0
16016,0
16017,1
16019,0
16020,0
16021,1
16022,0
16023,0
16024,0
16025,0
16026,0
16027,0
16028,0
16029,0
16030,0
16031,0
16032,0
16033,0
16035,1
16036,0
16037,0
16039,0
16040,1
16041,1
16042,0
16043,1
16044,0
16045,0
16046,0
16047,0
16048,0
16049,0
16050,0
16051,0
16052,0
16053,0
16054,0
16055,0
16057,0
16059,0
16060,0
16061,1
16062,0
16063,0
16064,0
16065,1
16067,1
16068,1
16069,1
16070,0
16071,0
16072,1
16073,1
16074,0
16075,0
16076,0
16077,0
16078,0
16079,0
16080,1
16081,1
16083,0
16084,0
16085,0
20459,0
16087,1
16088,1
16089,1
16090,0
16091,1
16092,0
16093,1
16094,0
16095,1
16096,0
16097,0
16098,0
16099,1
16100,1
16101,1
16102,0
16103,1
16104,1
16105,1
16106,0
16107,1
16108,1
16109,1
16110,1
16111,1
16112,1
16113,1
16114,1
16116,0
16117,0
16118,1
16119,1
16120,0
16121,0
16122,0
16123,0
16124,0
16125,0
16126,0
16127,0
16129,0
16130,0
16131,1
16132,0
16133,0
16134,1
16135,0
16136,1
16137,0
16138,1
16139,0
16140,1
16141,0
16142,0
16143,0
16144,1
16145,1
16146,1
16147,0
16148,0
16149,1
16150,1
16151,0
16152,0
16153,1
16154,1
16155,1
16156,0
16157,0
16158,0
16159,0
16160,1
16161,0
16162,1
16163,1
16164,0
16165,0
16166,0
16167,1
16168,1
16169,1
16170,1
16171,1
16172,1
16173,0
16174,1
16175,1
16176,1
16177,0
16178,1
16179,1
16180,1
16181,1
16182,1
16183,0
16184,0
16185,1
16186,1
16188,0
16189,0
16191,0
16192,0
16193,1
16194,0
16196,0
16197,1
16198,0
16199,1
16200,0
16201,0
16202,0
16203,0
16204,1
16205,1
16206,1
16207,1
16208,0
16209,0
16211,0
16212,0
16213,0
16214,0
16215,1
16216,1
16217,0
16218,0
16218,0
16219,0
16220,0
16221,0
16222,0
16223,0
16224,0
16225,0
16226,0
16227,0
16228,0
16229,0
16230,0
16231,0
16232,0
16233,1
16234,0
16235,0
16236,0
16237,0
16238,0
16239,0
16240,1
16241,0
16242,0
16243,0
16244,0
16245,0
16247,0
16250,0
16251,0
16252,0
16254,0
16255,1
16256,1
16257,0
16258,1
16259,1
16260,0
16261,0
16263,0
16264,0
16265,0
16266,0
16267,0
16268,0
16269,0
16270,0
16271,1
16272,1
16273,0
16274,1
16275,0
16276,0
16277,0
16278,1
16279,0
16280,1
16281,1
16282,0
16283,1
16284,1
16285,0
16287,0
16288,1
16289,0
16290,1
16291,1
16292,0
16293,1
16294,0
16295,1
16296,1
16297,0
16298,0
16299,0
16300,0
16301,1
16302,1
16303,0
16304,0
16305,0
16306,0
16307,1
16308,0
16309,0
16310,0
16311,0
16312,0
16313,0
16314,1
16315,1
16316,0
16317,0
16318,0
16319,0
16321,0
16323,0
16324,0
16325,0
16326,0
16327,0
16328,0
16329,1
16331,0
16332,0
16333,0
16334,0
16335,0
16336,0
16337,0
16338,0
16339,0
16340,0
16341,0
16342,0
16343,0
16344,1
16345,0
16346,0
16347,0
16348,0
16349,0
16350,0
16351,0
16352,0
16353,0
16355,1
16357,1
16358,0
16359,0
16360,0
16361,0
16362,0
16363,0
16364,0
16365,0
16366,0
16367,1
16368,1
16369,0
16370,0
16371,0
16372,0
16373,0
16374,0
16375,0
16376,0
16377,1
16378,0
16379,0
16380,0
16381,0
16382,1
16383,1
16384,0
16385,0
16386,0
16387,0
16388,0
16389,0
16390,1
16391,1
16392,0
16393,0
16394,1
16396,1
16397,0
16398,0
16399,0
16400,0
16402,1
16403,0
16404,0
16405,0
16406,0
16407,1
16408,1
16409,0
16410,0
16411,1
16412,0
16413,0
16414,0
16415,1
16416,1
26761,0
16418,1
16419,0
16420,1
16421,0
16422,1
16423,0
16424,0
16425,0
16426,1
16427,0
16428,1
16429,0
16431,1
16432,1
16433,0
16434,0
16435,1
16436,1
16437,1
16438,0
16439,1
16440,1
16441,1
16442,0
16444,0
16445,0
16446,0
16447,0
16448,0
16449,1
16450,1
16451,0
16452,1
16453,1
16454,0
16455,0
16456,0
16457,0
16458,0
16460,1
16461,0
16464,0
16465,0
16466,0
16467,0
28977,0
16470,0
16471,0
16472,0
16473,0
16474,0
16476,0
16477,0
16478,1
16479,1
16481,1
16482,0
16483,0
16484,0
16485,1
16486,0
16487,0
16489,0
16490,0
16491,0
16492,0
16493,0
16494,0
16495,0
16496,0
16497,1
16498,1
16500,0
16501,0
16502,0
16503,0
16504,0
16505,0
16507,0
16508,0
16509,0
16510,0
16511,0
16512,0
16513,0
16514,1
16516,0
16517,0
16518,0
16519,0
16520,0
16522,0
16523,0
16524,0
16525,0
16526,1
16527,0
16528,0
16529,0
16530,0
16531,0
16532,0
16533,0
16534,0
16536,0
16537,1
16538,0
16540,1
16542,0
16543,0
16545,0
16546,0
16547,0
16549,0
16550,1
16551,0
16552,0
16553,0
16555,0
16556,1
16557,0
16558,0
16560,0
16562,0
16563,0
16564,0
16565,0
16566,1
16567,0
16568,0
16572,1
16573,1
16574,1
16575,0
16576,0
16577,1
16580,0
16581,1
16582,1
16583,1
16585,1
16586,1
16587,0
16588,1
16589,1
16590,0
16591,0
16592,0
16593,1
16594,0
16595,1
16596,1
16597,0
16598,1
16599,0
16600,0
16601,1
16603,1
16604,0
16605,0
16606,1
16607,0
16609,0
16611,1
16612,1
16613,0
16614,0
16615,1
16616,0
16617,0
16618,0
16619,1
16620,0
16622,1
16623,1
16624,0
16625,1
16626,1
16627,0
16628,0
16629,1
16630,1
16631,1
16632,1
16633,0
16634,0
16635,1
16636,0
16637,1
16638,1
16639,1
16640,1
16641,0
16644,1
16645,0
16646,0
16647,1
16649,0
16650,0
16651,0
16652,0
16653,0
16654,0
16655,0
16656,0
16657,0
16658,0
16659,0
16660,0
16661,0
16662,1
16663,1
16664,0
16665,1
16666,1
16667,0
16668,1
16669,1
16670,0
16671,0
16672,1
16673,1
16674,1
16676,1
16677,1
16678,0
16679,0
16680,0
16681,1
16682,1
16683,0
16684,1
16685,1
16686,0
16687,1
16688,0
16689,0
16690,0
16691,0
16693,0
16694,0
16695,0
16696,0
16697,1
16698,1
16699,0
16700,1
16701,1
16702,0
16703,0
16704,1
16705,1
16706,1
16707,0
16709,0
16710,0
16712,0
16713,0
16714,0
16715,0
16716,0
16717,0
16718,0
16719,1
16720,0
16721,0
16722,1
16723,0
16724,1
16725,0
16726,0
16728,0
16729,0
16730,0
16731,0
16732,0
16733,0
16734,0
16735,1
16736,0
16737,0
16738,0
16739,0
16740,0
16742,0
16743,0
16744,0
16746,0
16747,0
16748,0
16749,0
16750,0
16751,0
16752,0
16753,1
16754,0
16755,0
16756,0
16757,0
16758,1
16759,0
16760,0
16761,0
16762,0
16763,0
16764,1
16765,0
16767,0
16768,0
16769,0
16770,0
16771,0
16772,1
16773,0
16774,0
16775,0
16776,0
16777,0
16778,0
16779,0
16780,0
16781,0
16783,0
16784,0
16785,1
16786,0
16787,0
16788,0
16789,0
16790,0
16791,1
16792,0
16793,0
16794,0
16795,0
16796,0
16798,1
16799,0
16801,0
16802,0
16803,0
16804,0
16805,0
16806,0
16807,0
16808,1
16811,0
16812,0
16813,0
16814,1
16815,0
16816,1
16817,0
16818,0
16822,1
16823,0
16824,1
16826,0
16827,1
16828,1
16829,0
16830,1
16831,1
16832,0
16833,0
16834,0
16835,0
16836,1
16837,1
16838,1
16839,0
16840,1
16841,1
16842,0
16843,1
16844,0
16845,1
16846,1
16847,1
16848,1
16849,1
16850,1
16854,1
16855,1
16857,1
16858,1
16859,1
16861,1
16862,1
16863,1
16864,1
16865,1
16866,1
16867,1
16868,1
16869,0
16870,0
16871,1
16872,0
16873,0
16874,0
16876,0
16877,0
16878,0
16880,0
16881,0
16882,1
16883,1
16884,0
16885,0
16886,0
16887,0
16888,0
16889,0
16890,0
16891,0
16892,1
16893,0
16338,0
16895,0
16896,0
16897,0
16898,0
16899,0
16900,1
16901,0
16903,1
16905,0
16906,0
16907,0
16908,0
16909,0
16910,0
16911,0
16912,0
16913,0
16914,0
16915,0
16916,1
16917,1
16918,1
16919,0
16920,0
16921,0
16922,0
16923,0
16924,1
16925,0
16927,0
16928,0
16929,0
16930,0
16932,0
16933,1
16934,0
16935,1
16936,0
16937,0
16938,0
16939,0
16940,0
16941,0
16942,0
16943,0
16944,0
16945,0
16946,0
16947,0
16948,0
16949,0
16950,1
16952,0
16953,0
16954,0
16956,0
16957,0
16959,0
16961,0
16963,0
16964,0
16965,1
16966,0
16967,1
16968,1
16969,0
16971,1
16972,1
16973,0
16974,0
16975,1
16976,1
16977,0
16978,1
16979,1
16980,1
16981,0
16982,1
16983,0
16984,1
16986,1
16987,1
16988,1
16989,0
16990,1
16991,1
16992,1
16993,1
16995,1
16996,1
16997,1
16998,1
16999,0
17000,1
17001,1
17002,1
17003,1
17004,1
17005,1
17006,1
25855,0
17008,0
17009,0
17010,1
17011,0
17012,0
17013,0
17014,1
17015,0
17016,0
17017,0
17018,0
17019,0
17020,0
17021,0
17022,0
17023,0
17024,0
17025,1
17026,0
17028,0
17029,0
17030,0
17031,1
17032,0
17033,1
17034,1
17036,0
17037,1
17038,0
17039,0
17040,0
28061,1
17043,0
17044,1
17045,1
17046,0
17047,0
17048,0
17050,1
17051,1
17052,0
17053,0
17055,1
17056,0
17057,0
17058,0
17059,1
17060,1
17061,0
17062,1
17063,0
17064,0
17065,0
17066,1
17068,0
17069,1
17070,1
17071,0
17072,1
17073,1
17074,1
17075,1
17076,1
17077,1
17078,0
17079,0
17080,0
17081,0
17082,0
17083,1
17084,0
17085,0
17086,0
17087,0
17088,0
17089,0
17090,0
17091,0
17092,0
17093,0
17094,0
17096,0
17097,1
17098,1
17100,0
17101,0
17102,1
17104,0
17105,0
17106,0
17107,0
17108,0
17109,0
17110,0
17111,0
17113,1
17114,0
17115,0
17116,1
17117,0
17119,1
17120,0
17121,1
17122,1
17123,0
17124,0
17125,0
17126,0
17127,0
17128,0
17129,0
17130,0
17131,0
17133,0
17134,0
17135,1
17136,0
17137,0
17138,0
17139,0
17140,0
17141,0
17142,0
17143,0
17144,0
17145,1
17146,0
17147,1
17148,0
17149,0
17150,0
17152,1
17153,0
17154,1
17155,0
17156,0
17157,0
17158,1
17159,0
17160,0
17161,1
17163,0
17164,0
17165,0
17166,0
17167,1
17168,0
17169,0
17171,1
17172,0
17173,0
17174,1
17175,0
17176,0
17177,0
17179,1
17180,0
17181,1
17182,1
17183,1
17184,1
17185,0
17186,1
17187,0
17188,0
17189,1
17190,1
17191,1
17192,1
17193,0
17195,1
17196,1
17198,0
17199,1
17200,0
17201,0
17204,1
17206,1
17207,0
17208,0
17209,0
17210,1
17211,1
17212,1
17213,1
17214,0
17215,0
17216,0
17217,0
17218,0
17219,0
20176,0
17221,0
17222,0
17223,1
17224,0
17225,1
17226,1
17227,0
17228,0
17229,1
17230,1
17231,0
17233,0
17234,0
17235,0
17236,0
17237,0
17238,0
17239,1
17240,1
17241,0
17242,1
17243,1
17244,1
17245,0
17246,1
17247,0
17248,1
17249,1
17250,1
17252,0
17253,1
17254,0
17255,1
17256,1
17257,1
17258,1
17259,1
17260,1
17261,1
17262,0
17263,0
17264,0
17265,1
17266,0
17267,0
17268,1
17270,0
17271,0
17272,1
17273,1
17274,1
17275,1
17276,0
17277,0
17278,0
17279,0
